ENS,Folio,Region,Comuna,Region,Comuna,Comuna_CENSO2017,CENSO2017,Comuna_CENSO,CENSO2017
2003,3026,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3029,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3032,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3033,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3035,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3036,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3037,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3039,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3040,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3042,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3045,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3046,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3049,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3054,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3058,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3060,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3061,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3063,8,440,8ª Región,Los Angeles,LOS ÁNGELES,8301,LOS ÁNGELES,8301
2003,3072,8,441,8ª Región,Cabrero,Cabrero,8303,CABRERO,8303
2003,3075,8,441,8ª Región,Cabrero,Cabrero,8303,CABRERO,8303
2003,3076,8,441,8ª Región,Cabrero,Cabrero,8303,CABRERO,8303
2003,3081,8,444,8ª Región,Quilleco,Quilleco,8309,QUILLECO,8309
2003,3082,8,444,8ª Región,Quilleco,Quilleco,8309,QUILLECO,8309
2003,3086,8,444,8ª Región,Quilleco,Quilleco,8309,QUILLECO,8309
2003,3090,8,447,8ª Región,Mulchén,Mulchén,8305,MULCHÉN,8305
2003,3092,8,447,8ª Región,Mulchén,Mulchén,8305,MULCHÉN,8305
2003,3093,8,447,8ª Región,Mulchén,Mulchén,8305,MULCHÉN,8305
2003,3095,8,447,8ª Región,Mulchén,Mulchén,8305,MULCHÉN,8305
2003,3096,8,447,8ª Región,Mulchén,Mulchén,8305,MULCHÉN,8305
2003,3097,8,447,8ª Región,Mulchén,Mulchén,8305,MULCHÉN,8305
2003,3111,8,450,8ª Región,Laja,Laja,8304,LAJA,8304
2003,3114,8,450,8ª Región,Laja,Laja,8304,LAJA,8304
2003,3115,8,450,8ª Región,Laja,Laja,8304,LAJA,8304
2003,3116,8,450,8ª Región,Laja,Laja,8304,LAJA,8304
2003,3117,8,450,8ª Región,Laja,Laja,8304,LAJA,8304
2003,3119,8,450,8ª Región,Laja,Laja,8304,LAJA,8304
2003,3120,8,450,8ª Región,Laja,Laja,8304,LAJA,8304
2003,3121,8,450,8ª Región,Laja,Laja,8304,LAJA,8304
2003,3125,8,452,8ª Región,Yumbel,Yumbel,8313,YUMBEL,8313
2003,3132,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3134,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3137,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3140,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3141,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3142,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3146,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3148,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3151,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3154,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3155,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3156,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3160,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3161,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3162,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3165,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3166,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3168,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3169,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3172,8,455,8ª Región,Concepción,Concepción,8101,CONCEPCIÓN,8101
2003,3183,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3190,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3191,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3193,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3194,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3196,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3198,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3201,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3202,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3204,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3205,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3211,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3214,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3216,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3219,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3231,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3232,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3235,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3236,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3240,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3241,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3242,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3248,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3249,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3251,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3253,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3258,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3262,8,456,8ª Región,Talcahuano,Talcahuano,8110,TALCAHUANO,8110
2003,3265,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3266,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3267,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3268,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3269,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3272,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3274,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3275,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3276,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3280,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3282,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3283,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3285,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3286,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3291,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3292,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3293,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3295,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3296,8,457,8ª Región,Penco,Penco,8107,PENCO,8107
2003,3298,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3301,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3307,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3311,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3316,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3324,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3326,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3328,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3329,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3330,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3331,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3333,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3339,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3344,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3345,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3347,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3348,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3351,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3352,8,458,8ª Región,Tome,TOMÉ,8111,TOMÉ,8111
2003,3354,8,459,8ª Región,Florida,Florida,8104,FLORIDA,8104
2003,3355,8,459,8ª Región,Florida,Florida,8104,FLORIDA,8104
2003,3364,8,459,8ª Región,Florida,Florida,8104,FLORIDA,8104
2003,3365,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3366,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3367,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3368,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3369,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3375,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3376,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3377,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3378,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3380,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3385,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3386,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3387,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3388,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3390,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3392,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3393,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3397,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3400,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3401,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3402,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3404,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3406,8,462,8ª Región,Lota,Lota,8106,LOTA,8106
2003,3408,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3410,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3411,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3413,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3417,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3418,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3419,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3421,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3422,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3424,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3425,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3429,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3430,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3431,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3432,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3434,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3438,8,463,8ª Región,Coronel,Coronel,8102,CORONEL,8102
2003,3439,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3441,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3442,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3443,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3444,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3446,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3447,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3448,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3454,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3456,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3459,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3462,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3463,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3465,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3467,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3472,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3474,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3482,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3483,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3484,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3485,8,464,8ª Región,San Pedro de la Paz,San Pedro de la Paz,8108,SAN PEDRO DE LA PAZ,8108
2003,3490,8,466,8ª Región,Arauco,Arauco,8202,ARAUCO,8202
2003,3491,8,466,8ª Región,Arauco,Arauco,8202,ARAUCO,8202
2003,3497,8,466,8ª Región,Arauco,Arauco,8202,ARAUCO,8202
2003,3499,8,466,8ª Región,Arauco,Arauco,8202,ARAUCO,8202
2003,3501,8,466,8ª Región,Arauco,Arauco,8202,ARAUCO,8202
2003,3510,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3511,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3512,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3513,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3515,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3516,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3520,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3523,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3528,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3536,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3540,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3542,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3543,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3544,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3545,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3547,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3548,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3549,8,467,8ª Región,Curanilahue,Curanilahue,8205,CURANILAHUE,8205
2003,3550,8,468,8ª Región,Los Alamos,LOS ÁLAMOS,8206,LOS ÁLAMOS,8206
2003,3551,8,468,8ª Región,Los Alamos,LOS ÁLAMOS,8206,LOS ÁLAMOS,8206
2003,3553,8,468,8ª Región,Los Alamos,LOS ÁLAMOS,8206,LOS ÁLAMOS,8206
2003,3557,8,468,8ª Región,Los Alamos,LOS ÁLAMOS,8206,LOS ÁLAMOS,8206
2003,3559,8,468,8ª Región,Los Alamos,LOS ÁLAMOS,8206,LOS ÁLAMOS,8206
2003,3561,8,469,8ª Región,Cañete,Cañete,8203,CAÑETE,8203
2003,3563,8,469,8ª Región,Cañete,Cañete,8203,CAÑETE,8203
2003,3567,8,469,8ª Región,Cañete,Cañete,8203,CAÑETE,8203
2003,3569,8,469,8ª Región,Cañete,Cañete,8203,CAÑETE,8203
2003,3573,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3578,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3584,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3587,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3595,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3596,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3598,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3603,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3605,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3606,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3612,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3614,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3615,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3616,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3617,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3618,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3619,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3622,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3627,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3628,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3629,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3632,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3634,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3635,8,474,8ª Región,Chiguayante,Chiguayante,8103,CHIGUAYANTE,8103
2003,3642,9,475,9ª Región,Angol,Angol,9201,ANGOL,9201
2003,3655,9,475,9ª Región,Angol,Angol,9201,ANGOL,9201
2003,3664,9,475,9ª Región,Angol,Angol,9201,ANGOL,9201
2003,3665,9,475,9ª Región,Angol,Angol,9201,ANGOL,9201
2003,3672,9,475,9ª Región,Angol,Angol,9201,ANGOL,9201
2003,3673,9,476,9ª Región,Renaico,Renaico,9209,RENAICO,9209
2003,3678,9,477,9ª Región,Collipulli,Collipulli,9202,COLLIPULLI,9202
2003,3681,9,477,9ª Región,Collipulli,Collipulli,9202,COLLIPULLI,9202
2003,3682,9,477,9ª Región,Collipulli,Collipulli,9202,COLLIPULLI,9202
2003,3684,9,476,9ª Región,Renaico,Renaico,9209,RENAICO,9209
2003,3691,9,476,9ª Región,Renaico,Renaico,9209,RENAICO,9209
2003,3694,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3696,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3699,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3702,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3705,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3711,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3713,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3715,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3718,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3721,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3724,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3726,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3727,9,479,9ª Región,Curacautín,Curacautín,9203,CURACAUTÍN,9203
2003,3735,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3736,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3738,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3741,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3743,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3746,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3747,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3749,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3750,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3751,9,481,9ª Región,Victoria,Victoria,9211,VICTORIA,9211
2003,3756,9,482,9ª Región,Traiguén,Traiguén,9210,TRAIGUÉN,9210
2003,3759,9,482,9ª Región,Traiguén,Traiguén,9210,TRAIGUÉN,9210
2003,3760,9,482,9ª Región,Traiguén,Traiguén,9210,TRAIGUÉN,9210
2003,3762,9,482,9ª Región,Traiguén,Traiguén,9210,TRAIGUÉN,9210
2003,3769,9,482,9ª Región,Traiguén,Traiguén,9210,TRAIGUÉN,9210
2003,3770,9,482,9ª Región,Traiguén,Traiguén,9210,TRAIGUÉN,9210
2003,3776,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3782,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3789,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3792,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3794,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3796,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3798,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3800,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3801,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3803,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3805,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3807,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3808,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3809,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3813,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3814,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3817,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3819,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3821,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3824,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3825,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3829,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3833,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3834,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3835,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3837,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3843,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3847,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3848,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3849,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3852,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3853,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3857,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3858,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3868,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3870,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3872,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3875,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3882,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3885,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
2003,3888,9,490,9ª Región,Temuco,Temuco,9101,TEMUCO,9101
